,true_SQL,qSQL,true_SQL_result,qSQL_result
124,"SELECT T2.customer_name ,  T2.payment_method FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.outcome_code  =  'Order' INTERSECT SELECT T2.customer_name ,  T2.payment_method FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.outcome_code  =  'No Response'","SELECT name, payment_method FROM customers WHERE customer_id IN (     SELECT customer_id     FROM orders     WHERE outcome = 'Mailshots in Order' ) AND customer_id IN (     SELECT customer_id     FROM orders     WHERE outcome = 'Mailshots in No Response' );","[['Wendell' 'Credit Card']
 ['Carlotta' 'Direct Debit']]",[['Error']]
125,"SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'New' INTERSECT SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'Pending'","SELECT name, address FROM customers WHERE customer_id IN (     SELECT customer_id     FROM orders     WHERE status = 'New' ) AND customer_id IN (     SELECT customer_id     FROM orders     WHERE status = 'Pending' );","[['Lexus' '9581 Will Flat Suite 272\nEast Cathryn, WY 30751-4404']]",[['Error']]
126,"SELECT product_id
FROM Order_Items
GROUP BY product_id
HAVING COUNT(*) > 3
UNION
SELECT product_id
FROM Product_Suppliers
GROUP BY product_id
HAVING SUM(CAST(total_amount_purchased AS numeric)) > 80000;",SELECT id FROM products WHERE id IN (     SELECT product_id     FROM orders     GROUP BY product_id     HAVING COUNT(*) > 3 ) OR id IN (     SELECT product_id     FROM orders     GROUP BY product_id     HAVING SUM(amount) > 80000 ),"[[5]
 [4]
 [8]]",[['Error']]
127,SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN order_items AS T3 ON T2.order_id  =  T3.order_id JOIN products AS T4 ON T3.product_id  =  T4.product_id WHERE T4.product_name  =  'keyboard',SELECT DISTINCT customer_name FROM purchases WHERE product_name = 'keyboard';,"[['Cordell']
 ['Jon']]",[['Error']]
128,"SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Sales Person' EXCEPT SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Clerical Staff'","SELECT name, gender FROM staff WHERE job = 'Sales Person' AND staff_id NOT IN (SELECT staff_id FROM staff WHERE job = 'Clerical Staff');","[['Melody' '1']
 ['Sabrina' '1']
 ['Zakary' '1']]",[['Error']]
129,"SELECT T1.""Aircraft"" FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" WHERE T3.""Airport_Name""  =  'London Gatwick'",SELECT aircrafts.name FROM aircrafts JOIN airports ON aircrafts.airport_id = airports.id WHERE airports.name = 'London Gatwick';,[['Robinson R-22']],[['Error']]
130,"SELECT T1.""Aircraft"" FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" 
JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" WHERE T3.""Airport_Name""  =  'London Heathrow' 
INTERSECT SELECT T1.""Aircraft"" FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" WHERE T3.""Airport_Name""  =  'London Gatwick'",SELECT a.name FROM aircrafts a JOIN airports_aircrafts aa ON a.id = aa.aircraft_id JOIN airports ap1 ON aa.airport_id = ap1.id JOIN airports ap2 ON aa.airport_id = ap2.id WHERE ap1.name = 'London Heathrow' AND ap2.name = 'London Gatwick';,[],[['Error']]
131,"SELECT T1.""Aircraft"" 
FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" 
JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" 
WHERE T3.""Airport_Name""  =  'London Heathrow' 
INTERSECT 
SELECT T1.""Aircraft"" 
FROM aircraft AS T1 
JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" 
JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" 
WHERE T3.""Airport_Name""  =  'London Gatwick'",SELECT aircraft_name FROM aircrafts WHERE airport_name = 'London Heathrow' AND airport_name = 'Gatwick';,[],[['Error']]
132,"SELECT t1.""Name"" ,  t1.""Age"" 
FROM pilot AS t1 
JOIN MATCH AS t2 ON t1.""Pilot_Id""  =  t2.""Winning_Pilot"" 
WHERE t1.""Age""  <  30 
GROUP BY t1.""Name"" ,  t1.""Age"" 
ORDER BY count(*) DESC LIMIT 1","SELECT name, age FROM pilots WHERE age < 30 ORDER BY wins DESC LIMIT 1;",[['Ayana Spencer' 25]],[['Error']]
133,"SELECT T1.resident_id ,  T1.other_details ,  count(*) 
FROM Residents AS T1 
JOIN Residents_Services AS T2 ON T1.resident_id  =  T2.resident_id 
GROUP BY T1.resident_id, T1.other_details  
ORDER BY count(*) DESC","SELECT resident_id, details, COUNT(*) AS count FROM services GROUP BY resident_id, details ORDER BY count DESC;","[[28 'Miss Alanis Lockman' 1]
 [87 'Mrs. Raphaelle Fisher' 1]
 [67 'Terrill Bernhard' 1]
 [6 'Anderson Batz' 1]
 [45 'Prof. Nasir Hoppe' 1]
 [47 'Tiffany Jaskolski' 1]
 [43 'Elroy Schuster' 1]
 [90 'Cassie Johnson' 1]
 [88 'Jacques Glover II' 1]
 [23 'Jess Wyman' 1]
 [83 'Loy Walter' 1]]",[['Error']]
134,"SELECT t3.""Headquartered_City"" 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID"" =  t2.""Store_ID"" 
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
WHERE t1.""Store_Name""  =  'Blackville'",SELECT city FROM stores WHERE store_name = 'Blackville';,[['Bhakkar City']],[['Error']]
135,"SELECT t3.""Headquartered_City"" ,  count(*) 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID""
GROUP BY t3.""Headquartered_City""","SELECT city, COUNT(store_id) AS number_of_stores FROM stores GROUP BY city;","[['Hafizabad City' 1]
 ['Bhakkar City' 1]
 ['Bahawalpur City' 1]
 ['Khanewal City' 2]]",[['Error']]
136,"SELECT t3.""Headquartered_City"" ,  count(*) 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
GROUP BY t3.""Headquartered_City""","SELECT city, COUNT(*) AS num_stores FROM stores GROUP BY city;","[['Hafizabad City' 1]
 ['Bhakkar City' 1]
 ['Bahawalpur City' 1]
 ['Khanewal City' 2]]",[['Error']]
137,"SELECT t3.""Headquartered_City""
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
GROUP BY t3.""Headquartered_City""
ORDER BY count(*) DESC LIMIT 1",SELECT city FROM stores GROUP BY city ORDER BY COUNT(*) DESC LIMIT 1;,[['Khanewal City']],[['Error']]
138,"SELECT t3.""Headquartered_City"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" GROUP BY t3.""Headquartered_City"" ORDER BY count(*) DESC LIMIT 1",SELECT city FROM stores GROUP BY city ORDER BY COUNT(*) DESC LIMIT 1;,[['Khanewal City']],[['Error']]
139,"SELECT t3.""District_name"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'City Mall' INTERSECT SELECT t3.""District_name"" FROM store AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'Village Store';",SELECT district_name FROM stores WHERE store_type = 'city mall' AND district_name IN (     SELECT district_name     FROM stores     WHERE store_type = 'village store' ),[['Khanewal District']],[['Error']]
140,"SELECT t3.""District_name"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'City Mall' INTERSECT SELECT t3.""District_name"" FROM store AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'Village Store';",SELECT district_name FROM districts WHERE shop_style = 'mall' AND district_name IN (     SELECT district_name     FROM districts     WHERE shop_style = 'village store' ),[['Khanewal District']],[['Error']]
141,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',"SELECT DISTINCT state_name FROM states WHERE state_id IN (     SELECT state_id     FROM players     WHERE position IN ('goalie', 'mid')     AND college_student = true )",[['LA']],[['Error']]
142,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',"SELECT state_name FROM states WHERE state_id IN (     SELECT state_id     FROM players     WHERE position IN ('goalie', 'mid-field')     AND education_level = 'college' )",[['LA']],[['Error']]
143,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',SELECT DISTINCT state_name FROM states WHERE state_id IN (     SELECT state_id     FROM players     WHERE position = 'mid' ) AND state_id NOT IN (     SELECT state_id     FROM players     WHERE position = 'goalie' );,[['OK']],[['Error']]
144,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',SELECT state_name FROM states WHERE mid_position = true AND goalie = false;,[['OK']],[['Error']]
145,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie') as T,SELECT COUNT(DISTINCT state)  FROM players  WHERE position = 'mid'  AND state IN (SELECT state FROM players WHERE position = 'college')  AND state NOT IN (SELECT state FROM players WHERE position = 'goalie');,[[1]],[['Error']]
146,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie') as T,SELECT COUNT(DISTINCT state)  FROM table_name  WHERE position = 'mid'  AND player_type != 'goalie';,[[1]],[['Error']]
147,"SELECT T3.""Shop_Name"", T2.""Carrier"" 
FROM ""stock"" AS T1 JOIN ""device"" AS T2 ON T1.""Device_ID"" = T2.""Device_ID"" 
JOIN ""shop"" AS T3 ON T1.""Shop_ID"" = T3.""Shop_ID""","SELECT shop.name, device.carrier FROM shop JOIN device ON shop.device_id = device.id;","[['Dinas Device' 'Vodafone AU']
 ['Best Buy' 'Vodafone AU']
 ['Ferndale' 'Vodafone AU']
 ['Apple' 'Vodafone AU']
 ['Dinas Device' 'Bell Mobility']
 ['ATnT' 'Vodafone AU']
 ['Ferndale' 'Bell Mobility']
 ['Gelli repair' 'Bell Mobility']]",[['Error']]
148,"SELECT T2.""Shop_Name"" FROM ""stock"" AS T1 JOIN ""shop"" AS T2 ON T1.""Shop_ID"" = T2.""Shop_ID"" GROUP BY T1.""Shop_ID"", T2.""Shop_Name"" ORDER BY COUNT(*) DESC LIMIT 1",SELECT shop_name FROM inventory GROUP BY shop_name ORDER BY COUNT(DISTINCT device_name) DESC LIMIT 1;,[['Dinas Device']],[['Error']]
149,"SELECT count(*) ,  T1.product_name FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_name ORDER BY count(*) DESC LIMIT 1","SELECT COUNT(*) AS num_problems, product_name FROM problems GROUP BY product_name ORDER BY num_problems DESC LIMIT 1;",[[4 'rose']],[['Error']]
150,SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = 'Christop' AND T2.staff_last_name = 'Berge' INTERSECT SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.closure_authorised_by_staff_id = T2.staff_id WHERE T2.staff_first_name = 'Ashley' AND T2.staff_last_name = 'Medhurst',SELECT product_id FROM problems WHERE reported_by = 'Christop Berge' AND closure_authorised = 'Ashley Medhurst';,[[8]],[['Error']]
151,"SELECT T3.staff_first_name , T3.staff_last_name FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id JOIN staff AS T3 ON T1.reported_by_staff_id = T3.staff_id WHERE T2.product_name = 'rem' EXCEPT SELECT T3.staff_first_name , T3.staff_last_name FROM problems AS T1 JOIN product AS T2 ON T1.product_id = T2.product_id JOIN staff AS T3 ON T1.reported_by_staff_id = T3.staff_id WHERE T2.product_name = 'aut'","SELECT first_name, last_name FROM staff WHERE staff_id IN (     SELECT staff_id     FROM reports     WHERE product = 'rem' ) AND staff_id NOT IN (     SELECT staff_id     FROM reports     WHERE product = 'aut' );",[],[['Error']]
152,"SELECT T3.name ,  T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id ORDER BY T1.register_year","SELECT members.name, branches.name FROM members JOIN registrations ON members.member_id = registrations.member_id JOIN branches ON registrations.branch_id = branches.branch_id ORDER BY registrations.year_of_registration;","[['Trevard Lindley' 'Brooke Greville']
 ['Myron Pryor' 'Zytogorski']
 ['Johnny Williams' 'Popert']
 ['Jeremy Jarmon' 'Stanley']
 ['Ventrell Jenkins' 'Alexandre']
 ['Braxton Kelley' 'Cochrane']
 ['Corey Peters' 'Alexandre']
 ['Micah Johnson' 'Taverner']]",[['Error']]
153,"SELECT T2.name ,T2.open_year FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id = T2.branch_id WHERE T1.register_year = '2016' GROUP BY T2.branch_id ORDER BY count(*) DESC LIMIT 1","SELECT branch_name, opening_year FROM branches WHERE branch_id = (     SELECT branch_id     FROM memberships     WHERE registration_year = 2016     GROUP BY branch_id     ORDER BY COUNT(*) DESC     LIMIT 1 )",[['Alexandre' '2001']],[['Error']]
154,"SELECT t1.product_id, t2.color_description FROM products AS t1 JOIN ref_colors AS t2 ON t1.color_code = t2.color_code JOIN product_characteristics AS t3 ON t1.product_id = t3.product_id GROUP BY t1.product_id, t2.color_description HAVING count(*) >= 2","SELECT product_id, color_description FROM products WHERE product_id IN (     SELECT product_id     FROM characteristics     GROUP BY product_id     HAVING COUNT(*) >= 2 );","[[6 'blue']
 [7 'red']
 [11 'black']
 [12 'blue']]",[['Error']]
155,SELECT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.payment_method_code  =  'Credit Card' GROUP BY T1.customer_id HAVING count(*)  >  2,SELECT c.name FROM customers c JOIN orders o ON c.customer_id = o.customer_id WHERE o.payment_method = 'Credit Card' GROUP BY c.name HAVING COUNT(o.order_id) > 2;,"[['Sterling']
 ['Cleo']]",[['Error']]
156,"SELECT T1.customer_name, T1.customer_phone FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T3.order_id = T2.order_id GROUP BY T1.customer_id ORDER BY SUM(CAST(t3.order_quantity AS integer)) DESC LIMIT 1","SELECT c.name, c.phone FROM customers c JOIN orders o ON c.customer_id = o.customer_id JOIN order_details od ON o.order_id = od.order_id GROUP BY c.name, c.phone ORDER BY SUM(od.quantity) DESC LIMIT 1;",[['Cleo' '1-202-928-5395']],[['Error']]
157,SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'TV Lounge' INTERSECT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'Study Room',SELECT name FROM dorms WHERE amenities LIKE '%TV Lounge%' AND amenities LIKE '%Study Room%';,"[['Dorm-plex 2000']
 ['Anonymous Donor Hall']]",[['Error']]
158,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid WHERE T2.dormid IN (SELECT T2.dormid FROM dorm AS T3 JOIN has_amenity AS T4 ON T3.dormid  =  T4.dormid JOIN dorm_amenity AS T5 ON T4.amenid  =  T5.amenid GROUP BY T3.dormid ORDER BY count(*) DESC LIMIT 1),SELECT first_name FROM students WHERE dorm_id = (     SELECT dorm_id     FROM dorms     ORDER BY amenities DESC     LIMIT 1 ),"[['Linda']
 ['Tracy']
 ['Shiela']
 ['Dinesh']
 ['Paul']
 ['Lisa']
 ['Jandy']
 ['Eric']
 ['Derek']
 ['David']
 ['Steven']
 ['Charles']
 ['Susan']
 ['Mark']
 ['Bruce']
 ['Michael']
 ['Ian']
 ['George']
 ['Michael']
 ['David']
 ['Stacy']
 ['Mark']
 ['Paul']
 ['Eric']
 ['Jun']
 ['Lisa']
 ['Sarah']
 ['Eric']
 ['William']
 ['Eric']
 ['Sarah']]",[['Error']]
159,SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid JOIN lives_in AS T4 ON T4.dormid  =  T1.dormid JOIN student AS T5 ON T5.stuid  =  T4.stuid WHERE T5.lname  =  'Smith',SELECT amenities FROM dorms WHERE student_last_name = 'Smith';,"[['TV Lounge']
 ['Study Room']
 ['Carpeted Rooms']
 ['4 Walls']
 ['Roof']
 ['Ethernet Ports']
 ['Air Conditioning']
 ['Heat']
 ['Study Room']
 ['Carpeted Rooms']
 ['4 Walls']
 ['Roof']
 ['Heat']]",[['Error']]
160,SELECT t1.email_address FROM customers AS t1 JOIN complaints AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) LIMIT 1,SELECT customer.email FROM customer JOIN complaint ON customer.customer_id = complaint.customer_id JOIN product ON complaint.product_id = product.product_id WHERE product.product_id = (     SELECT product_id     FROM complaint     GROUP BY product_id     ORDER BY COUNT(*) DESC     LIMIT 1 ),[['ubeier@example.org']],[['Error']]
161,"SELECT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id = t2.product_id JOIN customers AS t3 ON t2.customer_id = t3.customer_id GROUP BY t3.customer_id, t1.product_name ORDER BY COUNT(*) LIMIT 1",SELECT product FROM complaints GROUP BY product HAVING COUNT(*) = (     SELECT MIN(complaint_count)     FROM (         SELECT COUNT(*) as complaint_count         FROM complaints         GROUP BY customer     ) AS subquery ),[['Mouse']],[['Error']]
162,"SELECT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id = t2.product_id JOIN customers AS t3 ON t2.customer_id = t3.customer_id GROUP BY t3.customer_id, t1.product_name ORDER BY COUNT(*) LIMIT 1","SELECT p.name FROM products p JOIN complaints c ON p.product_id = c.product_id JOIN (     SELECT customer_id, COUNT(*) as num_complaints     FROM complaints     GROUP BY customer_id     ORDER BY num_complaints ASC     LIMIT 1 ) AS min_complaints ON c.customer_id = min_complaints.customer_id;",[['Mouse']],[['Error']]
163,"SELECT T1.Name, T3.Visit_Date FROM Tourist_Attractions AS T1 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID = T3.Tourist_Attraction_ID JOIN VISITORS AS T2 ON T2.Tourist_ID = T3.Tourist_ID WHERE T2.Tourist_Details = 'Vincent' OR T2.Tourist_Details = 'Vivian'","SELECT tourist_attractions.name, visits.date FROM tourist_attractions JOIN visits ON tourist_attractions.id = visits.attraction_id JOIN tourists ON visits.tourist_id = tourists.id WHERE tourists.name = 'Vincent' OR tourists.name = 'Vivian';","[['flying elephant' Timestamp('2013-08-06 05:35:51')]
 ['fun shops' Timestamp('2013-10-27 09:56:08')]
 ['fun games' Timestamp('2017-03-19 08:48:19')]
 ['parking' Timestamp('2007-09-17 10:12:45')]]",[['Error']]
164,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'park' UNION SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'shopping',SELECT name FROM tourist_attractions WHERE feature_details LIKE '%parking%' OR feature_details LIKE '%shopping%';,"[['US museum']
 ['impressions de France']
 ['flying elephant']
 ['cafe']
 ['parking']
 ['jungle cruise']
 ['fun games']
 ['exploration trial']
 ['presidents hall']]",[['Error']]
165,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name ORDER BY SUM(CAST(t3.order_quantity AS integer)) DESC LIMIT 1,SELECT c.name FROM customers c JOIN orders o ON c.customer_id = o.customer_id JOIN order_items oi ON o.order_id = oi.order_id GROUP BY c.name ORDER BY SUM(oi.quantity) DESC LIMIT 1;,[['Clifford Pagac']],[['Error']]
166,"SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name, t1.payment_method ORDER BY SUM(CAST(t3.order_quantity AS integer)) LIMIT 1",SELECT payment_method FROM customers WHERE customer_id = (     SELECT customer_id     FROM orders     GROUP BY customer_id     ORDER BY COUNT(*) ASC     LIMIT 1 ) LIMIT 1;,[['Credit Card']],[['Error']]
167,"SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name, t1.payment_method ORDER BY SUM(CAST(t3.order_quantity AS integer)) LIMIT 1",SELECT payment_method FROM orders GROUP BY customer_id ORDER BY SUM(quantity) ASC LIMIT 1;,[['Credit Card']],[['Error']]
168,SELECT customer_name FROM customers EXCEPT SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Latte',SELECT name FROM customers WHERE customer_id NOT IN (     SELECT customer_id     FROM orders     WHERE product = 'Latte' ),"[['Prof. Alexzander Hamill']
 ['Tillman Ernser']
 ['Prof. Ibrahim Bashirian']
 ['Dr. Julia Wuckert MD']
 ['Alexane Kilback']
 ['Eunice Morar']
 ['Prof. Reyes Berge II']
 ['Devin Mills']
 ['Mozell Morissette']
 ['Miss Aliyah Witting']
 ['Maudie Kertzmann']
 ['Rodrick Heaney']
 ['Kitty Padberg III']]",[['Error']]
169,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Latte' INTERSECT SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Americano',SELECT c.name FROM customers c JOIN orders o ON c.customer_id = o.customer_id JOIN order_items oi ON o.order_id = oi.order_id JOIN products p ON oi.product_id = p.product_id WHERE p.name = 'Latte' OR p.name = 'Americano' GROUP BY c.name HAVING COUNT(DISTINCT p.name) = 2;,[['Clifford Pagac']],[['Error']]
170,SELECT T1.Famous_Title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID  =  T2.Artist_ID WHERE T2.Weeks_on_Top  >  2 INTERSECT SELECT T1.Famous_Title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID  =  T2.Artist_ID WHERE T2.Weeks_on_Top  <  2,SELECT title FROM artists WHERE volume_weeks_on_top > 2 AND volume_weeks_on_top < 14;,[['Bergen 1996']],[['Error']]
171,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id  =  t2.organization_id JOIN individuals AS t3 ON t2.individual_id  =  t3.individual_id WHERE t1.uk_vat_number  =  (SELECT max(uk_vat_number) FROM organizations) ORDER BY t2.date_contact_to ASC LIMIT 1,SELECT last_name FROM contact_person WHERE organization_id = (     SELECT organization_id     FROM organization     WHERE vat_number = (         SELECT MAX(vat_number)         FROM organization         WHERE country = 'UK'     ) ) ORDER BY created_at ASC LIMIT 1;,[['Jacobs']],[['Error']]
172,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id  =  t2.organization_id JOIN individuals AS t3 ON t2.individual_id  =  t3.individual_id WHERE t1.uk_vat_number  =  (SELECT max(uk_vat_number) FROM organizations) ORDER BY t2.date_contact_to ASC LIMIT 1,SELECT last_name FROM individuals WHERE organization_id = (     SELECT organization_id     FROM organizations     WHERE vat_number = (         SELECT MAX(vat_number)         FROM organizations         WHERE country = 'UK'     ) ) ORDER BY contact_date ASC LIMIT 1;,[['Jacobs']],[['Error']]
173,SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id  =  t2.customer_id GROUP BY t1.party_email ORDER BY count(*) DESC LIMIT 1,SELECT email FROM party WHERE party_id = (     SELECT party_id     FROM service_usage     GROUP BY party_id     ORDER BY COUNT(*) DESC     LIMIT 1 ),[['frida57@example.org']],[['Error']]
174,SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id  =  t2.customer_id GROUP BY t1.party_email ORDER BY count(*) DESC LIMIT 1,SELECT party_email FROM party_services GROUP BY party_email ORDER BY COUNT(*) DESC LIMIT 1;,[['frida57@example.org']],[['Error']]
