,true_SQL,qSQL,true_SQL_result,qSQL_result,equality
122,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',SELECT DISTINCT state_name  FROM college_students  WHERE position = 'mid'  AND state_name NOT IN (SELECT state_name FROM college_students WHERE position = 'goalie');,[['OK']],[['Error']],FALSE
123,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie',SELECT DISTINCT state_name  FROM states  JOIN colleges ON states.state_id = colleges.state_id  JOIN students ON colleges.college_id = students.college_id  JOIN positions ON students.position_id = positions.position_id  WHERE positions.position_name = 'mid'  AND NOT EXISTS (     SELECT 1      FROM students s2      JOIN positions p2 ON s2.position_id = p2.position_id      WHERE p2.position_name = 'goalie'      AND s2.college_id = students.college_id );,[['OK']],[['Error']],FALSE
124,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie') as T,SELECT COUNT(DISTINCT state)  FROM college_students  WHERE position = 'mid'  AND state NOT IN (SELECT state FROM college_students WHERE position = 'goalie');,[[1]],[['Error']],FALSE
125,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie') as T,SELECT COUNT(DISTINCT state)  FROM college_students  WHERE position = 'mid' AND position != 'goalie';,[[1]],[['Error']],FALSE
126,"SELECT T3.""Shop_Name"", T2.""Carrier"" 
FROM ""stock"" AS T1 JOIN ""device"" AS T2 ON T1.""Device_ID"" = T2.""Device_ID"" 
JOIN ""shop"" AS T3 ON T1.""Shop_ID"" = T3.""Shop_ID""","SELECT shops.name, devices.carrier FROM shops JOIN stock ON shops.id = stock.shop_id JOIN devices ON stock.device_id = devices.id;","[['Dinas Device', 'Vodafone AU'], ['Best Buy', 'Vodafone AU'], ['Ferndale', 'Vodafone AU'], ['Apple', 'Vodafone AU'], ['Dinas Device', 'Bell Mobility'], ['ATnT', 'Vodafone AU'], ['Ferndale', 'Bell Mobility'], ['Gelli repair', 'Bell Mobility']]",[['Error']],FALSE
127,"SELECT T2.""Shop_Name"" FROM ""stock"" AS T1 JOIN ""shop"" AS T2 ON T1.""Shop_ID"" = T2.""Shop_ID"" GROUP BY T1.""Shop_ID"", T2.""Shop_Name"" ORDER BY COUNT(*) DESC LIMIT 1",SELECT shop_name  FROM shops  JOIN inventory ON shops.shop_id = inventory.shop_id  GROUP BY shop_name  ORDER BY COUNT(DISTINCT device_id) DESC  LIMIT 1;,[['Dinas Device']],[['Error']],FALSE
128,"SELECT count(*) ,  T1.product_name FROM product AS T1 JOIN problems AS T2 ON T1.product_id = T2.product_id GROUP BY T1.product_name ORDER BY count(*) DESC LIMIT 1","SELECT product_name, COUNT(*) AS problem_count FROM problems GROUP BY product_name ORDER BY problem_count DESC LIMIT 1;","[[4, 'rose']]",[['Error']],FALSE
129,SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.reported_by_staff_id = T2.staff_id WHERE T2.staff_first_name = 'Christop' AND T2.staff_last_name = 'Berge' INTERSECT SELECT product_id FROM problems AS T1 JOIN staff AS T2 ON T1.closure_authorised_by_staff_id = T2.staff_id WHERE T2.staff_first_name = 'Ashley' AND T2.staff_last_name = 'Medhurst',SELECT product_id  FROM problems  WHERE reported_by = 'Christop Berge' AND closure_authorised_by = 'Ashley Medhurst';,[[8]],[['Error']],FALSE
130,"SELECT T3.name ,  T2.name FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id JOIN member AS T3 ON T1.member_id  =  T3.member_id ORDER BY T1.register_year","SELECT members.name, branches.branch_name  FROM members  JOIN branches ON members.branch_id = branches.id  ORDER BY members.registration_year;","[['Trevard Lindley', 'Brooke Greville'], ['Myron Pryor', 'Zytogorski'], ['Johnny Williams', 'Popert'], ['Jeremy Jarmon', 'Stanley'], ['Ventrell Jenkins', 'Alexandre'], ['Braxton Kelley', 'Cochrane'], ['Corey Peters', 'Alexandre'], ['Micah Johnson', 'Taverner']]",[['Error']],FALSE
131,"SELECT T2.name ,T2.open_year FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id = T2.branch_id WHERE T1.register_year = '2016' GROUP BY T2.branch_id ORDER BY count(*) DESC LIMIT 1","SELECT branch_name, opening_year  FROM branches  WHERE branch_id = (     SELECT branch_id      FROM memberships      WHERE registration_year = 2016      GROUP BY branch_id      ORDER BY COUNT(*) DESC      LIMIT 1 );","[['Alexandre', '2001']]",[['Error']],FALSE
132,"SELECT t1.product_id, t2.color_description FROM products AS t1 JOIN ref_colors AS t2 ON t1.color_code = t2.color_code JOIN product_characteristics AS t3 ON t1.product_id = t3.product_id GROUP BY t1.product_id, t2.color_description HAVING count(*) >= 2","SELECT product_id, color_description  FROM products  WHERE (SELECT COUNT(*) FROM characteristics WHERE characteristics.product_id = products.product_id) >= 2;","[[6, 'blue'], [7, 'red'], [11, 'black'], [12, 'blue']]",[['Error']],FALSE
133,SELECT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.payment_method_code  =  'Credit Card' GROUP BY T1.customer_id HAVING count(*)  >  2,SELECT customers.name  FROM customers  JOIN orders ON customers.id = orders.customer_id  JOIN payment_methods ON orders.payment_method_id = payment_methods.id  WHERE payment_methods.method = 'Credit Card'  GROUP BY customers.name  HAVING COUNT(orders.id) > 2;,"[['Sterling'], ['Cleo']]",[['Error']],FALSE
134,"SELECT T1.customer_name, T1.customer_phone FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id = T2.customer_id JOIN order_items AS T3 ON T3.order_id = T2.order_id GROUP BY T1.customer_id ORDER BY SUM(CAST(t3.order_quantity AS integer)) DESC LIMIT 1","Assuming you have two tables: ""orders"" with columns ""customer_id"" and ""product_quantity"", and ""customers"" with columns ""id"", ""name"", and ""phone"". The SQL query would be:  ```sql SELECT c.name, c.phone FROM customers c JOIN (     SELECT customer_id, SUM(product_quantity) as total_quantity     FROM orders     GROUP BY customer_id     ORDER BY total_quantity DESC     LIMIT 1 ) o ON c.id = o.customer_id; ```  This query first calculates the total product quantity for each customer in the subquery, then orders them in descending order and takes the top one. It then joins this result with the customers table to get the name and phone of the customer.","[['Cleo', '1-202-928-5395']]",[['Error']],FALSE
135,SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'TV Lounge' INTERSECT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'Study Room',SELECT name  FROM dorm  WHERE amenities LIKE '%TV Lounge%' AND amenities LIKE '%Study Room%';,"[['Dorm-plex 2000'], ['Anonymous Donor Hall']]",[['Error']],FALSE
136,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid WHERE T2.dormid IN (SELECT T2.dormid FROM dorm AS T3 JOIN has_amenity AS T4 ON T3.dormid  =  T4.dormid JOIN dorm_amenity AS T5 ON T4.amenid  =  T5.amenid GROUP BY T3.dormid ORDER BY count(*) DESC LIMIT 1),SELECT students.first_name FROM students JOIN dorms ON students.dorm_id = dorms.id WHERE dorms.id = (     SELECT dorm_id     FROM amenities     GROUP BY dorm_id     ORDER BY COUNT(*) DESC     LIMIT 1 ),"[['Linda'], ['Tracy'], ['Shiela'], ['Dinesh'], ['Paul'], ['Lisa'], ['Jandy'], ['Eric'], ['Derek'], ['David'], ['Steven'], ['Charles'], ['Susan'], ['Mark'], ['Bruce'], ['Michael'], ['Ian'], ['George'], ['Michael'], ['David'], ['Stacy'], ['Mark'], ['Paul'], ['Eric'], ['Jun'], ['Lisa'], ['Sarah'], ['Eric'], ['William'], ['Eric'], ['Sarah']]",[['Error']],FALSE
137,SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid JOIN lives_in AS T4 ON T4.dormid  =  T1.dormid JOIN student AS T5 ON T5.stuid  =  T4.stuid WHERE T5.lname  =  'Smith',SELECT amenities  FROM dorms  WHERE dorm_id IN (     SELECT dorm_id      FROM students      WHERE last_name = 'Smith' );,"[['TV Lounge'], ['Study Room'], ['Carpeted Rooms'], ['4 Walls'], ['Roof'], ['Ethernet Ports'], ['Air Conditioning'], ['Heat'], ['Study Room'], ['Carpeted Rooms'], ['4 Walls'], ['Roof'], ['Heat']]",[['Error']],FALSE
138,SELECT t1.email_address FROM customers AS t1 JOIN complaints AS t2 ON t1.customer_id  =  t2.customer_id GROUP BY t1.customer_id ORDER BY count(*) LIMIT 1,SELECT customers.email  FROM customers  JOIN complaints ON customers.id = complaints.customer_id  WHERE complaints.product_id = (     SELECT product_id      FROM complaints      GROUP BY product_id      ORDER BY COUNT(*) DESC      LIMIT 1 );,[['ubeier@example.org']],[['Error']],FALSE
139,"SELECT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id = t2.product_id JOIN customers AS t3 ON t2.customer_id = t3.customer_id GROUP BY t3.customer_id, t1.product_name ORDER BY COUNT(*) LIMIT 1","To answer this question, we need to make a few assumptions about your database schema. Let's assume you have two tables: `complaints` and `products`. The `complaints` table has columns `customer_id` and `product_id`, and the `products` table has columns `product_id` and `product_name`.  Here is a SQL query that could answer your question:  ```sql WITH customer_complaints AS (     SELECT customer_id, COUNT(*) as complaint_count     FROM complaints     GROUP BY customer_id     ORDER BY complaint_count ASC     LIMIT 1 ) SELECT p.product_name FROM products p JOIN complaints c ON p.product_id = c.product_id WHERE c.customer_id = (SELECT customer_id FROM customer_complaints); ```  This query first identifies the customer who has filed the least amount of complaints, then finds all products that this customer has complained about.",[['Mouse']],[['Error']],FALSE
140,"SELECT t1.product_name FROM products AS t1 JOIN complaints AS t2 ON t1.product_id = t2.product_id JOIN customers AS t3 ON t2.customer_id = t3.customer_id GROUP BY t3.customer_id, t1.product_name ORDER BY COUNT(*) LIMIT 1","SELECT product_name  FROM products  WHERE product_id IN (     SELECT product_id      FROM complaints      WHERE customer_id = (         SELECT customer_id          FROM (             SELECT customer_id, COUNT(*) as complaint_count              FROM complaints              GROUP BY customer_id              ORDER BY complaint_count ASC              LIMIT 1         ) AS subquery     ) );",[['Mouse']],[['The Great Gatsby']],FALSE
141,"SELECT T1.Name, T3.Visit_Date FROM Tourist_Attractions AS T1 JOIN VISITS AS T3 ON T1.Tourist_Attraction_ID = T3.Tourist_Attraction_ID JOIN VISITORS AS T2 ON T2.Tourist_ID = T3.Tourist_ID WHERE T2.Tourist_Details = 'Vincent' OR T2.Tourist_Details = 'Vivian'","SELECT tourist_attractions.name, visits.visit_date FROM tourist_attractions JOIN visits ON tourist_attractions.id = visits.attraction_id JOIN tourists ON visits.tourist_id = tourists.id WHERE tourists.name IN ('Vincent', 'Vivian');","[['flying elephant', Timestamp('2013-08-06 05:35:51')], ['fun shops', Timestamp('2013-10-27 09:56:08')], ['fun games', Timestamp('2017-03-19 08:48:19')], ['parking', Timestamp('2007-09-17 10:12:45')]]",[['Error']],FALSE
142,SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'park' UNION SELECT T1.Name FROM Tourist_Attractions AS T1 JOIN Tourist_Attraction_Features AS T2 ON T1.tourist_attraction_id  =  T2.tourist_attraction_id JOIN Features AS T3 ON T2.Feature_ID  =  T3.Feature_ID WHERE T3.feature_Details  =  'shopping',SELECT name  FROM tourist_attractions  WHERE feature_details LIKE '%parking%' OR feature_details LIKE '%shopping%';,"[['US museum'], ['impressions de France'], ['flying elephant'], ['cafe'], ['parking'], ['jungle cruise'], ['fun games'], ['exploration trial'], ['presidents hall']]",[['Error']],FALSE
143,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name ORDER BY SUM(CAST(t3.order_quantity AS integer)) DESC LIMIT 1,"SELECT customer_name  FROM (     SELECT customer_name, SUM(quantity) as total_quantity      FROM orders      JOIN customers ON orders.customer_id = customers.customer_id      GROUP BY customer_name      ORDER BY total_quantity DESC      LIMIT 1 ) AS subquery;",[['Clifford Pagac']],[['Error']],FALSE
144,"SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name, t1.payment_method ORDER BY SUM(CAST(t3.order_quantity AS integer)) LIMIT 1",SELECT payment_method  FROM customers  WHERE customer_id = (     SELECT customer_id      FROM purchases      GROUP BY customer_id      ORDER BY SUM(quantity) ASC      LIMIT 1 );,[['Credit Card']],[['Error']],FALSE
145,"SELECT t1.payment_method FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id = t2.customer_id JOIN order_items AS t3 ON t2.order_id = t3.order_id GROUP BY t1.customer_name, t1.payment_method ORDER BY SUM(CAST(t3.order_quantity AS integer)) LIMIT 1","SELECT payment_method  FROM orders  WHERE customer_id = (     SELECT customer_id      FROM (         SELECT customer_id, SUM(quantity) as total_quantity          FROM orders          GROUP BY customer_id          ORDER BY total_quantity ASC          LIMIT 1     ) AS subquery );",[['Credit Card']],[['Error']],FALSE
146,SELECT customer_name FROM customers EXCEPT SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Latte',SELECT name  FROM customers  WHERE id NOT IN (     SELECT customer_id      FROM orders      WHERE product_name = 'Latte' );,"[['Prof. Alexzander Hamill'], ['Tillman Ernser'], ['Prof. Ibrahim Bashirian'], ['Dr. Julia Wuckert MD'], ['Alexane Kilback'], ['Eunice Morar'], ['Prof. Reyes Berge II'], ['Devin Mills'], ['Mozell Morissette'], ['Miss Aliyah Witting'], ['Maudie Kertzmann'], ['Rodrick Heaney'], ['Kitty Padberg III']]",[['Error']],FALSE
147,SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Latte' INTERSECT SELECT t1.customer_name FROM customers AS t1 JOIN customer_orders AS t2 ON t1.customer_id  =  t2.customer_id JOIN order_items AS t3 ON t2.order_id  =  t3.order_id JOIN products AS t4 ON t3.product_id  =  t4.product_id WHERE t4.product_details  =  'Americano',"SELECT customer_name  FROM customers  WHERE customer_id IN (     SELECT customer_id      FROM orders      WHERE product_id IN (         SELECT product_id          FROM products          WHERE product_name IN ('Latte', 'Americano')     )     GROUP BY customer_id      HAVING COUNT(DISTINCT product_id) = 2 );",[['Clifford Pagac']],[['Error']],FALSE
148,SELECT T1.Famous_Title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID  =  T2.Artist_ID WHERE T2.Weeks_on_Top  >  2 INTERSECT SELECT T1.Famous_Title FROM artist AS T1 JOIN volume AS T2 ON T1.Artist_ID  =  T2.Artist_ID WHERE T2.Weeks_on_Top  <  2,SELECT DISTINCT artist_title  FROM artists  WHERE artist_id IN (     SELECT artist_id      FROM volumes      WHERE weeks_on_top > 2      INTERSECT      SELECT artist_id      FROM volumes      WHERE weeks_on_top < 2 );,[['Bergen 1996']],[['Error']],FALSE
149,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id  =  t2.organization_id JOIN individuals AS t3 ON t2.individual_id  =  t3.individual_id WHERE t1.uk_vat_number  =  (SELECT max(uk_vat_number) FROM organizations) ORDER BY t2.date_contact_to ASC LIMIT 1,SELECT contact_person_last_name  FROM organizations  WHERE uk_vat_number = (SELECT MAX(uk_vat_number) FROM organizations) ORDER BY contact_date ASC LIMIT 1;,[['Jacobs']],[['Error']],FALSE
150,SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id  =  t2.organization_id JOIN individuals AS t3 ON t2.individual_id  =  t3.individual_id WHERE t1.uk_vat_number  =  (SELECT max(uk_vat_number) FROM organizations) ORDER BY t2.date_contact_to ASC LIMIT 1,SELECT individuals.last_name  FROM individuals  JOIN organizations ON individuals.organization_id = organizations.id  WHERE organizations.uk_vat_number = (SELECT MAX(uk_vat_number) FROM organizations)  ORDER BY individuals.contact_date ASC  LIMIT 1;,[['Jacobs']],[['Error']],FALSE
151,SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id  =  t2.customer_id GROUP BY t1.party_email ORDER BY count(*) DESC LIMIT 1,SELECT email  FROM party  WHERE service_count = (SELECT MAX(service_count) FROM party);,[['frida57@example.org']],[['Error']],FALSE
152,SELECT t1.party_email FROM parties AS t1 JOIN party_services AS t2 ON t1.party_id  =  t2.customer_id GROUP BY t1.party_email ORDER BY count(*) DESC LIMIT 1,SELECT party_email  FROM party_services  GROUP BY party_email  ORDER BY COUNT(*) DESC  LIMIT 1;,[['frida57@example.org']],[['Error']],FALSE
153,"SELECT T1.statement_id, T2.statement_details FROM Accounts AS T1 JOIN Statements AS T2 ON T1.statement_id = T2.statement_id GROUP BY T1.statement_id, T2.statement_details ORDER BY count(*) DESC LIMIT 1","SELECT statement_id, statement_detail  FROM statements  WHERE statement_id IN (     SELECT statement_id      FROM account_statements      GROUP BY statement_id      ORDER BY COUNT(account_id) DESC      LIMIT 1 );","[[57, 'Open Project']]",[['Error']],FALSE
154,"SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation WHERE T2.year < 2010 GROUP BY T2.Appelation, T1.Area ORDER BY count(*) DESC LIMIT 1",SELECT area  FROM appelation  WHERE id = (     SELECT appelation_id      FROM wines      WHERE year < 2010      GROUP BY appelation_id      ORDER BY COUNT(*) DESC      LIMIT 1 ),[['North Coast']],[['Error']],FALSE
155,"SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation WHERE T2.year < 2010 GROUP BY T2.Appelation, T1.Area ORDER BY count(*) DESC LIMIT 1",SELECT area  FROM appelation  WHERE id = (     SELECT appelation_id      FROM wines      WHERE year < 2010      GROUP BY appelation_id      ORDER BY COUNT(*) DESC      LIMIT 1 );,[['North Coast']],[['Error']],FALSE
156,"SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape = T2.Grape GROUP BY T2.Grape, T1.Color ORDER BY AVG(Price) DESC LIMIT 1",SELECT grape.color  FROM grape  JOIN wine_product ON grape.id = wine_product.grape_id  GROUP BY grape.color  ORDER BY AVG(wine_product.price) DESC  LIMIT 1;,[['White']],[['Error']],FALSE
157,"SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape = T2.Grape GROUP BY T2.Grape, T1.Color ORDER BY AVG(Price) DESC LIMIT 1",SELECT grape.color  FROM grape  JOIN wine_product ON grape.id = wine_product.grape_id  GROUP BY grape.color  ORDER BY AVG(wine_product.price) DESC  LIMIT 1;,[['White']],[['Error']],FALSE
158,"select DISTINCT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation GROUP BY T1.County, T2.Appelation HAVING count(*) <= 3",SELECT country  FROM appellations  WHERE (SELECT COUNT(*) FROM wines WHERE wines.appellation_id = appellations.id) <= 3;,"[['Napa'], ['Sonoma'], ['Santa Barbara']]",[['Error']],FALSE
159,"select DISTINCT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation = T2.Appelation GROUP BY T1.County, T2.Appelation HAVING count(*) <= 3",SELECT country FROM appellations  WHERE wine_count <= 3;,"[['Napa'], ['Sonoma'], ['Santa Barbara']]",[['Error']],FALSE
160,SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  'White' GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3,"SELECT winery, COUNT(*) as wine_count FROM wines WHERE color = 'white' GROUP BY winery ORDER BY wine_count DESC LIMIT 3;","[['Altamura'], ['Brander'], ['Capture']]",[['Error']],FALSE
161,SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  'White' GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3,"SELECT winery, COUNT(*) as wine_count FROM wines WHERE grape_color = 'white' GROUP BY winery ORDER BY wine_count DESC LIMIT 3;","[['Altamura'], ['Brander'], ['Capture']]",[['Error']],FALSE
162,SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  'Ananthapuri Express' INTERSECT SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  'Guruvayur Express',"SELECT station_name  FROM stations  WHERE station_id IN (     SELECT station_id      FROM train_stations      WHERE train_id IN (         SELECT train_id          FROM trains          WHERE train_name IN ('Ananthapuri Express', 'Guruvayur Express')     ) ) GROUP BY station_name HAVING COUNT(DISTINCT train_id) = 2;",[['London Waterloo']],[['Error']],FALSE
163,SELECT T2.city FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id GROUP BY T2.city ORDER BY count(*) DESC LIMIT 1;,"SELECT city, COUNT(*) as customer_count FROM customers GROUP BY city ORDER BY customer_count DESC LIMIT 1;",[['South Richieport']],[['Error']],FALSE
164,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1","SELECT faculty.first_name, faculty.last_name FROM faculty JOIN (   SELECT faculty_id, COUNT(student_id) as student_count   FROM student_faculty   GROUP BY faculty_id   ORDER BY student_count DESC   LIMIT 1 ) AS most_students ON faculty.id = most_students.faculty_id;","[['David', 'Yarowsky']]",[['Error']],FALSE
165,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',SELECT first_name  FROM faculty  WHERE activities LIKE '%Canoeing%' AND activities LIKE '%Kayaking%';,"[['Taylor'], ['Salzberg'], ['Jones'], ['Giuliano'], ['Wolff'], ['Beach'], ['Houlahan'], ['Smith'], ['Burzio'], ['Goodrich'], ['Yarowsky'], ['Goldman'], ['Frank'], ['Naiman'], ['Amir'], ['Cheng'], ['Hall'], ['Angelopoulou']]",[['Error']],FALSE
166,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',"SELECT first_name  FROM faculty  WHERE id IN (     SELECT faculty_id      FROM faculty_sports      WHERE sport_name IN ('Canoeing', 'Kayaking')      GROUP BY faculty_id      HAVING COUNT(DISTINCT sport_name) = 2 );","[['Taylor'], ['Salzberg'], ['Jones'], ['Giuliano'], ['Wolff'], ['Beach'], ['Houlahan'], ['Smith'], ['Burzio'], ['Goodrich'], ['Yarowsky'], ['Goldman'], ['Frank'], ['Naiman'], ['Amir'], ['Cheng'], ['Hall'], ['Angelopoulou']]",[['Error']],FALSE
167,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1,SELECT customer_id FROM orders GROUP BY customer_id ORDER BY COUNT(*) DESC LIMIT 1;,[[2]],[[15]],FALSE
168,"SELECT count(*) , T3.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_id, COUNT(*)  FROM orders  GROUP BY product_id;","[[2, 4], [2, 14], [2, 11], [1, 7], [3, 15], [1, 12], [2, 3], [1, 1], [1, 8]]",[['Error']],FALSE
169,"SELECT count(*) , T3.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_id, COUNT(order_id) as order_count FROM order_details GROUP BY product_id;","[[2, 4], [2, 14], [2, 11], [1, 7], [3, 15], [1, 12], [2, 3], [1, 1], [1, 8]]",[['Error']],FALSE
170,"SELECT T3.product_name , count(*) FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_name, COUNT(*)  FROM orders  GROUP BY product_name;","[['food', 2], ['music', 2], ['phone', 2], ['clothes', 1], ['music', 3], ['phone', 1], ['food', 2], ['food', 1], ['book', 1]]",[['Error']],FALSE
171,"SELECT T3.product_name , count(*) FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id JOIN products AS T3 ON T2.product_id = T3.product_id GROUP BY T3.product_id","SELECT product_name, COUNT(order_id) as order_count FROM products JOIN orders ON products.product_id = orders.product_id GROUP BY product_name;","[['food', 2], ['music', 2], ['phone', 2], ['clothes', 1], ['music', 3], ['phone', 1], ['food', 2], ['food', 1], ['book', 1]]",[['Error']],FALSE
172,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT 1,SELECT order_id  FROM orders  ORDER BY item_count DESC  LIMIT 1;,[[15]],[['Error']],FALSE
173,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT 1,SELECT order_id  FROM orders  ORDER BY item_count DESC  LIMIT 1;,[[15]],[['Error']],FALSE
